analysis_set,method,recall,mean_precision,se_precision,folds,lower_se,upper_se,system
schafer_phyllosphere_2022,OneNet,0.41,0.193622908622909,0.0437082605370714,5,0.149914648085837,0.23733116915998,Schäfer
schafer_phyllosphere_2022,OneNet,0.42,0.193622908622909,0.0437082605370714,5,0.149914648085837,0.23733116915998,Schäfer
schafer_phyllosphere_2022,OneNet,0.43,0.193622908622909,0.0437082605370714,5,0.149914648085837,0.23733116915998,Schäfer
schafer_phyllosphere_2022,OneNet,0.44,0.193622908622909,0.0437082605370714,5,0.149914648085837,0.23733116915998,Schäfer
schafer_phyllosphere_2022,OneNet,0.45,0.193622908622909,0.0437082605370714,5,0.149914648085837,0.23733116915998,Schäfer
schafer_phyllosphere_2022,OneNet,0.46,0.193622908622909,0.0437082605370714,5,0.149914648085837,0.23733116915998,Schäfer
schafer_phyllosphere_2022,OneNet,0.47,0.193622908622909,0.0437082605370714,5,0.149914648085837,0.23733116915998,Schäfer
schafer_phyllosphere_2022,OneNet,0.48,0.193622908622909,0.0437082605370714,5,0.149914648085837,0.23733116915998,Schäfer
schafer_phyllosphere_2022,OneNet,0.49,0.193622908622909,0.0437082605370714,5,0.149914648085837,0.23733116915998,Schäfer
schafer_phyllosphere_2022,OneNet,0.5,0.193622908622909,0.0437082605370714,5,0.149914648085837,0.23733116915998,Schäfer
schafer_phyllosphere_2022,OneNet,0.51,0.176857232055252,0.0519316638458754,5,0.124925568209377,0.228788895901127,Schäfer
schafer_phyllosphere_2022,OneNet,0.52,0.176857232055252,0.0519316638458754,5,0.124925568209377,0.228788895901127,Schäfer
schafer_phyllosphere_2022,OneNet,0.53,0.176857232055252,0.0519316638458754,5,0.124925568209377,0.228788895901127,Schäfer
schafer_phyllosphere_2022,OneNet,0.54,0.176857232055252,0.0519316638458754,5,0.124925568209377,0.228788895901127,Schäfer
schafer_phyllosphere_2022,OneNet,0.55,0.176857232055252,0.0519316638458754,5,0.124925568209377,0.228788895901127,Schäfer
schafer_phyllosphere_2022,OneNet,0.56,0.176857232055252,0.0519316638458754,5,0.124925568209377,0.228788895901127,Schäfer
schafer_phyllosphere_2022,OneNet,0.57,0.176857232055252,0.0519316638458754,5,0.124925568209377,0.228788895901127,Schäfer
schafer_phyllosphere_2022,OneNet,0.58,0.165746120944141,0.044170610434511,5,0.12157551050963,0.209916731378652,Schäfer
schafer_phyllosphere_2022,OneNet,0.59,0.165746120944141,0.044170610434511,5,0.12157551050963,0.209916731378652,Schäfer
schafer_phyllosphere_2022,OneNet,0.6,0.165746120944141,0.044170610434511,5,0.12157551050963,0.209916731378652,Schäfer
schafer_phyllosphere_2022,OneNet,0.61,0.165746120944141,0.044170610434511,5,0.12157551050963,0.209916731378652,Schäfer
schafer_phyllosphere_2022,OneNet,0.62,0.165746120944141,0.044170610434511,5,0.12157551050963,0.209916731378652,Schäfer
schafer_phyllosphere_2022,OneNet,0.63,0.129292335814075,0.0419019933636343,5,0.0873903424504406,0.171194329177709,Schäfer
schafer_phyllosphere_2022,OneNet,0.64,0.129292335814075,0.0419019933636343,5,0.0873903424504406,0.171194329177709,Schäfer
schafer_phyllosphere_2022,OneNet,0.65,0.129292335814075,0.0419019933636343,5,0.0873903424504406,0.171194329177709,Schäfer
schafer_phyllosphere_2022,OneNet,0.66,0.129292335814075,0.0419019933636343,5,0.0873903424504406,0.171194329177709,Schäfer
schafer_phyllosphere_2022,OneNet,0.67,0.129292335814075,0.0419019933636343,5,0.0873903424504406,0.171194329177709,Schäfer
schafer_phyllosphere_2022,OneNet,0.68,0.129292335814075,0.0419019933636343,5,0.0873903424504406,0.171194329177709,Schäfer
schafer_phyllosphere_2022,OneNet,0.69,0.129292335814075,0.0419019933636343,5,0.0873903424504406,0.171194329177709,Schäfer
schafer_phyllosphere_2022,OneNet,0.7,0.129292335814075,0.0419019933636343,5,0.0873903424504406,0.171194329177709,Schäfer
schafer_phyllosphere_2022,OneNet,0.71,0.129292335814075,0.0419019933636343,5,0.0873903424504406,0.171194329177709,Schäfer
schafer_phyllosphere_2022,OneNet,0.72,0.121736780258519,0.035382459844182,5,0.0863543204143374,0.157119240102701,Schäfer
schafer_phyllosphere_2022,OneNet,0.73,0.121736780258519,0.035382459844182,5,0.0863543204143374,0.157119240102701,Schäfer
schafer_phyllosphere_2022,OneNet,0.74,0.121736780258519,0.035382459844182,5,0.0863543204143374,0.157119240102701,Schäfer
schafer_phyllosphere_2022,OneNet,0.75,0.121736780258519,0.035382459844182,5,0.0863543204143374,0.157119240102701,Schäfer
schafer_phyllosphere_2022,OneNet,0.76,0.120437429933682,0.0357239785857393,5,0.0847134513479425,0.156161408519421,Schäfer
schafer_phyllosphere_2022,OneNet,0.77,0.120437429933682,0.0357239785857393,5,0.0847134513479425,0.156161408519421,Schäfer
schafer_phyllosphere_2022,OneNet,0.78,0.120437429933682,0.0357239785857393,5,0.0847134513479425,0.156161408519421,Schäfer
schafer_phyllosphere_2022,OneNet,0.79,0.120437429933682,0.0357239785857393,5,0.0847134513479425,0.156161408519421,Schäfer
schafer_phyllosphere_2022,OneNet,0.8,0.120437429933682,0.0357239785857393,5,0.0847134513479425,0.156161408519421,Schäfer
schafer_phyllosphere_2022,OneNet,0.81,0.120437429933682,0.0357239785857393,5,0.0847134513479425,0.156161408519421,Schäfer
schafer_phyllosphere_2022,OneNet,0.82,0.120437429933682,0.0357239785857393,5,0.0847134513479425,0.156161408519421,Schäfer
schafer_phyllosphere_2022,OneNet,0.83,0.120437429933682,0.0357239785857393,5,0.0847134513479425,0.156161408519421,Schäfer
schafer_phyllosphere_2022,OneNet,0.84,0.120437429933682,0.0357239785857393,5,0.0847134513479425,0.156161408519421,Schäfer
schafer_phyllosphere_2022,OneNet,0.85,0.120437429933682,0.0357239785857393,5,0.0847134513479425,0.156161408519421,Schäfer
schafer_phyllosphere_2022,OneNet,0.86,0.0827482191918395,0.0127731088595612,5,0.0699751103322783,0.0955213280514007,Schäfer
schafer_phyllosphere_2022,OneNet,0.87,0.0827482191918395,0.0127731088595612,5,0.0699751103322783,0.0955213280514007,Schäfer
schafer_phyllosphere_2022,OneNet,0.88,0.0719909597628732,0.0163243402808229,5,0.0556666194820502,0.0883153000436961,Schäfer
schafer_phyllosphere_2022,OneNet,0.89,0.0719909597628732,0.0163243402808229,5,0.0556666194820502,0.0883153000436961,Schäfer
schafer_phyllosphere_2022,OneNet,0.9,0.0719909597628732,0.0163243402808229,5,0.0556666194820502,0.0883153000436961,Schäfer
schafer_phyllosphere_2022,OneNet,0.91,0.0719909597628732,0.0163243402808229,5,0.0556666194820502,0.0883153000436961,Schäfer
schafer_phyllosphere_2022,OneNet,0.92,0.0719909597628732,0.0163243402808229,5,0.0556666194820502,0.0883153000436961,Schäfer
schafer_phyllosphere_2022,OneNet,0.93,0.0719909597628732,0.0163243402808229,5,0.0556666194820502,0.0883153000436961,Schäfer
schafer_phyllosphere_2022,OneNet,0.94,0.0719909597628732,0.0163243402808229,5,0.0556666194820502,0.0883153000436961,Schäfer
schafer_phyllosphere_2022,OneNet,0.95,0.0719909597628732,0.0163243402808229,5,0.0556666194820502,0.0883153000436961,Schäfer
schafer_phyllosphere_2022,OneNet,0.96,0.0719909597628732,0.0163243402808229,5,0.0556666194820502,0.0883153000436961,Schäfer
schafer_phyllosphere_2022,OneNet,0.97,0.0719909597628732,0.0163243402808229,5,0.0556666194820502,0.0883153000436961,Schäfer
schafer_phyllosphere_2022,OneNet,0.98,0.0719909597628732,0.0163243402808229,5,0.0556666194820502,0.0883153000436961,Schäfer
schafer_phyllosphere_2022,OneNet,0.99,0.0719909597628732,0.0163243402808229,5,0.0556666194820502,0.0883153000436961,Schäfer
schafer_phyllosphere_2022,OneNet,1,0.0719909597628732,0.0163243402808229,5,0.0556666194820502,0.0883153000436961,Schäfer
schafer_phyllosphere_2022,SparCC,0,1,0,5,1,1,Schäfer
schafer_phyllosphere_2022,SparCC,0.01,0.206449275362319,0.0123328990539866,5,0.194116376308332,0.218782174416305,Schäfer
schafer_phyllosphere_2022,SparCC,0.02,0.206449275362319,0.0123328990539866,5,0.194116376308332,0.218782174416305,Schäfer
schafer_phyllosphere_2022,SparCC,0.03,0.206449275362319,0.0123328990539866,5,0.194116376308332,0.218782174416305,Schäfer
schafer_phyllosphere_2022,SparCC,0.04,0.206449275362319,0.0123328990539866,5,0.194116376308332,0.218782174416305,Schäfer
schafer_phyllosphere_2022,SparCC,0.05,0.206449275362319,0.0123328990539866,5,0.194116376308332,0.218782174416305,Schäfer
schafer_phyllosphere_2022,SparCC,0.06,0.206449275362319,0.0123328990539866,5,0.194116376308332,0.218782174416305,Schäfer
schafer_phyllosphere_2022,SparCC,0.07,0.206449275362319,0.0123328990539866,5,0.194116376308332,0.218782174416305,Schäfer
schafer_phyllosphere_2022,SparCC,0.08,0.206449275362319,0.0123328990539866,5,0.194116376308332,0.218782174416305,Schäfer
schafer_phyllosphere_2022,SparCC,0.09,0.206449275362319,0.0123328990539866,5,0.194116376308332,0.218782174416305,Schäfer
schafer_phyllosphere_2022,SparCC,0.1,0.206449275362319,0.0123328990539866,5,0.194116376308332,0.218782174416305,Schäfer
schafer_phyllosphere_2022,SparCC,0.11,0.206449275362319,0.0123328990539866,5,0.194116376308332,0.218782174416305,Schäfer
schafer_phyllosphere_2022,SparCC,0.12,0.206449275362319,0.0123328990539866,5,0.194116376308332,0.218782174416305,Schäfer
schafer_phyllosphere_2022,SparCC,0.13,0.206449275362319,0.0123328990539866,5,0.194116376308332,0.218782174416305,Schäfer
schafer_phyllosphere_2022,SparCC,0.14,0.206449275362319,0.0123328990539866,5,0.194116376308332,0.218782174416305,Schäfer
schafer_phyllosphere_2022,SparCC,0.15,0.206449275362319,0.0123328990539866,5,0.194116376308332,0.218782174416305,Schäfer
schafer_phyllosphere_2022,SparCC,0.16,0.206449275362319,0.0123328990539866,5,0.194116376308332,0.218782174416305,Schäfer
schafer_phyllosphere_2022,SparCC,0.17,0.206449275362319,0.0123328990539866,5,0.194116376308332,0.218782174416305,Schäfer
schafer_phyllosphere_2022,SparCC,0.18,0.206449275362319,0.0123328990539866,5,0.194116376308332,0.218782174416305,Schäfer
schafer_phyllosphere_2022,SparCC,0.19,0.206449275362319,0.0123328990539866,5,0.194116376308332,0.218782174416305,Schäfer
schafer_phyllosphere_2022,SparCC,0.2,0.206449275362319,0.0123328990539866,5,0.194116376308332,0.218782174416305,Schäfer
schafer_phyllosphere_2022,SparCC,0.21,0.206449275362319,0.0123328990539866,5,0.194116376308332,0.218782174416305,Schäfer
schafer_phyllosphere_2022,SparCC,0.22,0.206449275362319,0.0123328990539866,5,0.194116376308332,0.218782174416305,Schäfer
schafer_phyllosphere_2022,SparCC,0.23,0.206449275362319,0.0123328990539866,5,0.194116376308332,0.218782174416305,Schäfer
schafer_phyllosphere_2022,SparCC,0.24,0.206449275362319,0.0123328990539866,5,0.194116376308332,0.218782174416305,Schäfer
schafer_phyllosphere_2022,SparCC,0.25,0.206449275362319,0.0123328990539866,5,0.194116376308332,0.218782174416305,Schäfer
schafer_phyllosphere_2022,SparCC,0.26,0.206449275362319,0.0123328990539866,5,0.194116376308332,0.218782174416305,Schäfer
schafer_phyllosphere_2022,SparCC,0.27,0.206449275362319,0.0123328990539866,5,0.194116376308332,0.218782174416305,Schäfer
schafer_phyllosphere_2022,SparCC,0.28,0.206449275362319,0.0123328990539866,5,0.194116376308332,0.218782174416305,Schäfer
schafer_phyllosphere_2022,SparCC,0.29,0.206449275362319,0.0123328990539866,5,0.194116376308332,0.218782174416305,Schäfer
schafer_phyllosphere_2022,SparCC,0.3,0.206449275362319,0.0123328990539866,5,0.194116376308332,0.218782174416305,Schäfer
schafer_phyllosphere_2022,SparCC,0.31,0.206449275362319,0.0123328990539866,5,0.194116376308332,0.218782174416305,Schäfer
schafer_phyllosphere_2022,SparCC,0.32,0.206449275362319,0.0123328990539866,5,0.194116376308332,0.218782174416305,Schäfer
schafer_phyllosphere_2022,SparCC,0.33,0.206449275362319,0.0123328990539866,5,0.194116376308332,0.218782174416305,Schäfer
schafer_phyllosphere_2022,SparCC,0.34,0.206449275362319,0.0123328990539866,5,0.194116376308332,0.218782174416305,Schäfer
schafer_phyllosphere_2022,SparCC,0.35,0.206449275362319,0.0123328990539866,5,0.194116376308332,0.218782174416305,Schäfer
schafer_phyllosphere_2022,SparCC,0.36,0.206449275362319,0.0123328990539866,5,0.194116376308332,0.218782174416305,Schäfer
schafer_phyllosphere_2022,SparCC,0.37,0.206449275362319,0.0123328990539866,5,0.194116376308332,0.218782174416305,Schäfer
schafer_phyllosphere_2022,SparCC,0.38,0.201231884057971,0.0140052050215576,5,0.187226679036413,0.215237089079529,Schäfer
schafer_phyllosphere_2022,SparCC,0.39,0.201231884057971,0.0140052050215576,5,0.187226679036413,0.215237089079529,Schäfer
schafer_phyllosphere_2022,SparCC,0.4,0.201231884057971,0.0140052050215576,5,0.187226679036413,0.215237089079529,Schäfer
schafer_phyllosphere_2022,SparCC,0.41,0.201231884057971,0.0140052050215576,5,0.187226679036413,0.215237089079529,Schäfer
schafer_phyllosphere_2022,SparCC,0.42,0.201231884057971,0.0140052050215576,5,0.187226679036413,0.215237089079529,Schäfer
schafer_phyllosphere_2022,SparCC,0.43,0.201231884057971,0.0140052050215576,5,0.187226679036413,0.215237089079529,Schäfer
schafer_phyllosphere_2022,SparCC,0.44,0.201231884057971,0.0140052050215576,5,0.187226679036413,0.215237089079529,Schäfer
schafer_phyllosphere_2022,SparCC,0.45,0.201231884057971,0.0140052050215576,5,0.187226679036413,0.215237089079529,Schäfer
schafer_phyllosphere_2022,SparCC,0.46,0.201231884057971,0.0140052050215576,5,0.187226679036413,0.215237089079529,Schäfer
schafer_phyllosphere_2022,SparCC,0.47,0.201231884057971,0.0140052050215576,5,0.187226679036413,0.215237089079529,Schäfer
schafer_phyllosphere_2022,SparCC,0.48,0.201231884057971,0.0140052050215576,5,0.187226679036413,0.215237089079529,Schäfer
schafer_phyllosphere_2022,SparCC,0.49,0.201231884057971,0.0140052050215576,5,0.187226679036413,0.215237089079529,Schäfer
schafer_phyllosphere_2022,SparCC,0.5,0.201231884057971,0.0140052050215576,5,0.187226679036413,0.215237089079529,Schäfer
schafer_phyllosphere_2022,SparCC,0.51,0.196752305665349,0.0166553545221254,5,0.180096951143224,0.213407660187475,Schäfer
schafer_phyllosphere_2022,SparCC,0.52,0.196752305665349,0.0166553545221254,5,0.180096951143224,0.213407660187475,Schäfer
schafer_phyllosphere_2022,SparCC,0.53,0.196752305665349,0.0166553545221254,5,0.180096951143224,0.213407660187475,Schäfer
schafer_phyllosphere_2022,SparCC,0.54,0.196752305665349,0.0166553545221254,5,0.180096951143224,0.213407660187475,Schäfer
schafer_phyllosphere_2022,SparCC,0.55,0.196752305665349,0.0166553545221254,5,0.180096951143224,0.213407660187475,Schäfer
schafer_phyllosphere_2022,SparCC,0.56,0.196752305665349,0.0166553545221254,5,0.180096951143224,0.213407660187475,Schäfer
schafer_phyllosphere_2022,SparCC,0.57,0.196752305665349,0.0166553545221254,5,0.180096951143224,0.213407660187475,Schäfer
schafer_phyllosphere_2022,SparCC,0.58,0.192738927738928,0.0184211653267831,5,0.174317762412145,0.211160093065711,Schäfer
schafer_phyllosphere_2022,SparCC,0.59,0.192738927738928,0.0184211653267831,5,0.174317762412145,0.211160093065711,Schäfer
schafer_phyllosphere_2022,SparCC,0.6,0.192738927738928,0.0184211653267831,5,0.174317762412145,0.211160093065711,Schäfer
schafer_phyllosphere_2022,SparCC,0.61,0.192738927738928,0.0184211653267831,5,0.174317762412145,0.211160093065711,Schäfer
schafer_phyllosphere_2022,SparCC,0.62,0.192738927738928,0.0184211653267831,5,0.174317762412145,0.211160093065711,Schäfer
schafer_phyllosphere_2022,SparCC,0.63,0.192435897435897,0.0185923959204241,5,0.173843501515473,0.211028293356322,Schäfer
schafer_phyllosphere_2022,SparCC,0.64,0.192435897435897,0.0185923959204241,5,0.173843501515473,0.211028293356322,Schäfer
schafer_phyllosphere_2022,SparCC,0.65,0.192435897435897,0.0185923959204241,5,0.173843501515473,0.211028293356322,Schäfer
schafer_phyllosphere_2022,SparCC,0.66,0.192435897435897,0.0185923959204241,5,0.173843501515473,0.211028293356322,Schäfer
schafer_phyllosphere_2022,SparCC,0.67,0.192435897435897,0.0185923959204241,5,0.173843501515473,0.211028293356322,Schäfer
schafer_phyllosphere_2022,SparCC,0.68,0.192435897435897,0.0185923959204241,5,0.173843501515473,0.211028293356322,Schäfer
schafer_phyllosphere_2022,SparCC,0.69,0.192435897435897,0.0185923959204241,5,0.173843501515473,0.211028293356322,Schäfer
schafer_phyllosphere_2022,SparCC,0.7,0.192435897435897,0.0185923959204241,5,0.173843501515473,0.211028293356322,Schäfer
schafer_phyllosphere_2022,SparCC,0.71,0.192435897435897,0.0185923959204241,5,0.173843501515473,0.211028293356322,Schäfer
schafer_phyllosphere_2022,SparCC,0.72,0.180037523452158,0.0200211309791182,5,0.160016392473039,0.200058654431276,Schäfer
schafer_phyllosphere_2022,SparCC,0.73,0.180037523452158,0.0200211309791182,5,0.160016392473039,0.200058654431276,Schäfer
schafer_phyllosphere_2022,SparCC,0.74,0.180037523452158,0.0200211309791182,5,0.160016392473039,0.200058654431276,Schäfer
schafer_phyllosphere_2022,SparCC,0.75,0.180037523452158,0.0200211309791182,5,0.160016392473039,0.200058654431276,Schäfer
schafer_phyllosphere_2022,SparCC,0.76,0.121483365861328,0.0183847309797755,5,0.103098634881553,0.139868096841104,Schäfer
schafer_phyllosphere_2022,SparCC,0.77,0.121483365861328,0.0183847309797755,5,0.103098634881553,0.139868096841104,Schäfer
schafer_phyllosphere_2022,SparCC,0.78,0.121483365861328,0.0183847309797755,5,0.103098634881553,0.139868096841104,Schäfer
schafer_phyllosphere_2022,SparCC,0.79,0.121483365861328,0.0183847309797755,5,0.103098634881553,0.139868096841104,Schäfer
schafer_phyllosphere_2022,SparCC,0.8,0.121483365861328,0.0183847309797755,5,0.103098634881553,0.139868096841104,Schäfer
schafer_phyllosphere_2022,SparCC,0.81,0.121483365861328,0.0183847309797755,5,0.103098634881553,0.139868096841104,Schäfer
schafer_phyllosphere_2022,SparCC,0.82,0.121483365861328,0.0183847309797755,5,0.103098634881553,0.139868096841104,Schäfer
schafer_phyllosphere_2022,SparCC,0.83,0.121483365861328,0.0183847309797755,5,0.103098634881553,0.139868096841104,Schäfer
schafer_phyllosphere_2022,SparCC,0.84,0.121483365861328,0.0183847309797755,5,0.103098634881553,0.139868096841104,Schäfer
schafer_phyllosphere_2022,SparCC,0.85,0.121483365861328,0.0183847309797755,5,0.103098634881553,0.139868096841104,Schäfer
schafer_phyllosphere_2022,SparCC,0.86,0.118063489467994,0.0171433312077169,5,0.100920158260277,0.135206820675711,Schäfer
schafer_phyllosphere_2022,SparCC,0.87,0.118063489467994,0.0171433312077169,5,0.100920158260277,0.135206820675711,Schäfer
schafer_phyllosphere_2022,SparCC,0.88,0.0931600961039206,0.0206475721949373,5,0.0725125239089833,0.113807668298858,Schäfer
schafer_phyllosphere_2022,SparCC,0.89,0.0931600961039206,0.0206475721949373,5,0.0725125239089833,0.113807668298858,Schäfer
schafer_phyllosphere_2022,SparCC,0.9,0.0931600961039206,0.0206475721949373,5,0.0725125239089833,0.113807668298858,Schäfer
schafer_phyllosphere_2022,SparCC,0.91,0.0931600961039206,0.0206475721949373,5,0.0725125239089833,0.113807668298858,Schäfer
schafer_phyllosphere_2022,SparCC,0.92,0.0931600961039206,0.0206475721949373,5,0.0725125239089833,0.113807668298858,Schäfer
schafer_phyllosphere_2022,SparCC,0.93,0.0931600961039206,0.0206475721949373,5,0.0725125239089833,0.113807668298858,Schäfer
schafer_phyllosphere_2022,SparCC,0.94,0.0931600961039206,0.0206475721949373,5,0.0725125239089833,0.113807668298858,Schäfer
schafer_phyllosphere_2022,SparCC,0.95,0.0931600961039206,0.0206475721949373,5,0.0725125239089833,0.113807668298858,Schäfer
schafer_phyllosphere_2022,SparCC,0.96,0.0931600961039206,0.0206475721949373,5,0.0725125239089833,0.113807668298858,Schäfer
schafer_phyllosphere_2022,SparCC,0.97,0.0931600961039206,0.0206475721949373,5,0.0725125239089833,0.113807668298858,Schäfer
schafer_phyllosphere_2022,SparCC,0.98,0.0931600961039206,0.0206475721949373,5,0.0725125239089833,0.113807668298858,Schäfer
schafer_phyllosphere_2022,SparCC,0.99,0.0931600961039206,0.0206475721949373,5,0.0725125239089833,0.113807668298858,Schäfer
schafer_phyllosphere_2022,SparCC,1,0.0931600961039206,0.0206475721949373,5,0.0725125239089833,0.113807668298858,Schäfer
schafer_phyllosphere_2022,PLNNetwork,0,1,0,5,1,1,Schäfer
schafer_phyllosphere_2022,PLNNetwork,0.01,0.367460317460317,0.162976919968531,5,0.204483397491787,0.530437237428848,Schäfer
schafer_phyllosphere_2022,PLNNetwork,0.02,0.367460317460317,0.162976919968531,5,0.204483397491787,0.530437237428848,Schäfer
schafer_phyllosphere_2022,PLNNetwork,0.03,0.367460317460317,0.162976919968531,5,0.204483397491787,0.530437237428848,Schäfer
schafer_phyllosphere_2022,PLNNetwork,0.04,0.367460317460317,0.162976919968531,5,0.204483397491787,0.530437237428848,Schäfer
schafer_phyllosphere_2022,PLNNetwork,0.05,0.367460317460317,0.162976919968531,5,0.204483397491787,0.530437237428848,Schäfer
schafer_phyllosphere_2022,PLNNetwork,0.06,0.367460317460317,0.162976919968531,5,0.204483397491787,0.530437237428848,Schäfer
schafer_phyllosphere_2022,PLNNetwork,0.07,0.367460317460317,0.162976919968531,5,0.204483397491787,0.530437237428848,Schäfer
schafer_phyllosphere_2022,PLNNetwork,0.08,0.367460317460317,0.162976919968531,5,0.204483397491787,0.530437237428848,Schäfer
schafer_phyllosphere_2022,PLNNetwork,0.09,0.367460317460317,0.162976919968531,5,0.204483397491787,0.530437237428848,Schäfer
schafer_phyllosphere_2022,PLNNetwork,0.1,0.367460317460317,0.162976919968531,5,0.204483397491787,0.530437237428848,Schäfer
schafer_phyllosphere_2022,PLNNetwork,0.11,0.367460317460317,0.162976919968531,5,0.204483397491787,0.530437237428848,Schäfer
schafer_phyllosphere_2022,PLNNetwork,0.12,0.367460317460317,0.162976919968531,5,0.204483397491787,0.530437237428848,Schäfer
schafer_phyllosphere_2022,PLNNetwork,0.13,0.355910165484634,0.16730804778472,5,0.188602117699914,0.523218213269353,Schäfer
schafer_phyllosphere_2022,PLNNetwork,0.14,0.355910165484634,0.16730804778472,5,0.188602117699914,0.523218213269353,Schäfer
schafer_phyllosphere_2022,PLNNetwork,0.15,0.355910165484634,0.16730804778472,5,0.188602117699914,0.523218213269353,Schäfer
schafer_phyllosphere_2022,PLNNetwork,0.16,0.355910165484634,0.16730804778472,5,0.188602117699914,0.523218213269353,Schäfer
schafer_phyllosphere_2022,PLNNetwork,0.17,0.355910165484634,0.16730804778472,5,0.188602117699914,0.523218213269353,Schäfer
schafer_phyllosphere_2022,PLNNetwork,0.18,0.355910165484634,0.16730804778472,5,0.188602117699914,0.523218213269353,Schäfer
schafer_phyllosphere_2022,PLNNetwork,0.19,0.355910165484634,0.16730804778472,5,0.188602117699914,0.523218213269353,Schäfer
schafer_phyllosphere_2022,PLNNetwork,0.2,0.355910165484634,0.16730804778472,5,0.188602117699914,0.523218213269353,Schäfer
schafer_phyllosphere_2022,PLNNetwork,0.21,0.355910165484634,0.16730804778472,5,0.188602117699914,0.523218213269353,Schäfer
schafer_phyllosphere_2022,PLNNetwork,0.22,0.355910165484634,0.16730804778472,5,0.188602117699914,0.523218213269353,Schäfer
schafer_phyllosphere_2022,PLNNetwork,0.23,0.355910165484634,0.16730804778472,5,0.188602117699914,0.523218213269353,Schäfer
schafer_phyllosphere_2022,PLNNetwork,0.24,0.355910165484634,0.16730804778472,5,0.188602117699914,0.523218213269353,Schäfer
schafer_phyllosphere_2022,PLNNetwork,0.25,0.355910165484634,0.16730804778472,5,0.188602117699914,0.523218213269353,Schäfer
schafer_phyllosphere_2022,PLNNetwork,0.26,0.305910165484634,0.119957229839014,5,0.18595293564562,0.425867395323647,Schäfer
schafer_phyllosphere_2022,PLNNetwork,0.27,0.305910165484634,0.119957229839014,5,0.18595293564562,0.425867395323647,Schäfer
schafer_phyllosphere_2022,PLNNetwork,0.28,0.305910165484634,0.119957229839014,5,0.18595293564562,0.425867395323647,Schäfer
schafer_phyllosphere_2022,PLNNetwork,0.29,0.289243498817967,0.120162341728549,5,0.169081157089418,0.409405840546516,Schäfer
schafer_phyllosphere_2022,PLNNetwork,0.3,0.289243498817967,0.120162341728549,5,0.169081157089418,0.409405840546516,Schäfer
schafer_phyllosphere_2022,PLNNetwork,0.31,0.289243498817967,0.120162341728549,5,0.169081157089418,0.409405840546516,Schäfer
schafer_phyllosphere_2022,PLNNetwork,0.32,0.289243498817967,0.120162341728549,5,0.169081157089418,0.409405840546516,Schäfer
schafer_phyllosphere_2022,PLNNetwork,0.33,0.289243498817967,0.120162341728549,5,0.169081157089418,0.409405840546516,Schäfer
schafer_phyllosphere_2022,PLNNetwork,0.34,0.289243498817967,0.120162341728549,5,0.169081157089418,0.409405840546516,Schäfer
schafer_phyllosphere_2022,PLNNetwork,0.35,0.289243498817967,0.120162341728549,5,0.169081157089418,0.409405840546516,Schäfer
schafer_phyllosphere_2022,PLNNetwork,0.36,0.289243498817967,0.120162341728549,5,0.169081157089418,0.409405840546516,Schäfer
schafer_phyllosphere_2022,PLNNetwork,0.37,0.289243498817967,0.120162341728549,5,0.169081157089418,0.409405840546516,Schäfer
schafer_phyllosphere_2022,PLNNetwork,0.38,0.224568446407065,0.0810901211983707,5,0.143478325208695,0.305658567605436,Schäfer
schafer_phyllosphere_2022,PLNNetwork,0.39,0.224568446407065,0.0810901211983707,5,0.143478325208695,0.305658567605436,Schäfer
schafer_phyllosphere_2022,PLNNetwork,0.4,0.224568446407065,0.0810901211983707,5,0.143478325208695,0.305658567605436,Schäfer
schafer_phyllosphere_2022,PLNNetwork,0.41,0.224568446407065,0.0810901211983707,5,0.143478325208695,0.305658567605436,Schäfer
schafer_phyllosphere_2022,PLNNetwork,0.42,0.224568446407065,0.0810901211983707,5,0.143478325208695,0.305658567605436,Schäfer
schafer_phyllosphere_2022,PLNNetwork,0.43,0.17381087064949,0.0830461845230766,5,0.0907646861264131,0.256857055172566,Schäfer
schafer_phyllosphere_2022,PLNNetwork,0.44,0.17381087064949,0.0830461845230766,5,0.0907646861264131,0.256857055172566,Schäfer
schafer_phyllosphere_2022,PLNNetwork,0.45,0.17381087064949,0.0830461845230766,5,0.0907646861264131,0.256857055172566,Schäfer
schafer_phyllosphere_2022,PLNNetwork,0.46,0.17381087064949,0.0830461845230766,5,0.0907646861264131,0.256857055172566,Schäfer
schafer_phyllosphere_2022,PLNNetwork,0.47,0.17381087064949,0.0830461845230766,5,0.0907646861264131,0.256857055172566,Schäfer
schafer_phyllosphere_2022,PLNNetwork,0.48,0.17381087064949,0.0830461845230766,5,0.0907646861264131,0.256857055172566,Schäfer
schafer_phyllosphere_2022,PLNNetwork,0.49,0.17381087064949,0.0830461845230766,5,0.0907646861264131,0.256857055172566,Schäfer
schafer_phyllosphere_2022,PLNNetwork,0.5,0.17381087064949,0.0830461845230766,5,0.0907646861264131,0.256857055172566,Schäfer
schafer_phyllosphere_2022,PLNNetwork,0.51,0.104232540649189,0.0307143393707932,5,0.0735182012783958,0.134946880019982,Schäfer
schafer_phyllosphere_2022,PLNNetwork,0.52,0.104232540649189,0.0307143393707932,5,0.0735182012783958,0.134946880019982,Schäfer
schafer_phyllosphere_2022,PLNNetwork,0.53,0.104232540649189,0.0307143393707932,5,0.0735182012783958,0.134946880019982,Schäfer
